datetime,city,country,latitude,longitude,temperature,humidity,pressure,wind_direction,wind_speed,weather_condition
2016-09-01 15:00:00,Vancouver,Canada,49.24966,-123.119339,286.09,93.0,1015.0,100.0,2.0,foggy
2016-09-01 16:00:00,Vancouver,Canada,49.24966,-123.119339,287.53,82.0,1015.0,110.0,3.0,foggy
2016-09-01 17:00:00,Vancouver,Canada,49.24966,-123.119339,289.56,82.0,1015.0,90.0,4.0,rainy
2016-09-01 18:00:00,Vancouver,Canada,49.24966,-123.119339,289.18389629,85.0,1018.0,102.0,3.0,rainy
2016-09-01 19:00:00,Vancouver,Canada,49.24966,-123.119339,287.862,100.0,1029.0,137.0,2.0,rainy
2016-09-01 20:00:00,Vancouver,Canada,49.24966,-123.119339,287.852,100.0,1029.0,141.0,2.0,rainy
2016-09-01 21:00:00,Vancouver,Canada,49.24966,-123.119339,289.815078154,76.0,1019.0,145.0,4.0,rainy
2016-09-01 22:00:00,Vancouver,Canada,49.24966,-123.119339,290.57,68.0,1015.0,150.0,5.0,rainy
2016-09-01 23:00:00,Vancouver,Canada,49.24966,-123.119339,290.32,68.0,1015.0,130.0,5.0,rainy
2016-09-02 00:00:00,Vancouver,Canada,49.24966,-123.119339,290.15,68.0,1015.0,150.0,6.0,rainy
2016-09-02 01:00:00,Vancouver,Canada,49.24966,-123.119339,290.04,77.0,1014.0,180.0,3.0,rainy
2016-09-02 02:00:00,Vancouver,Canada,49.24966,-123.119339,288.34,82.0,1014.0,180.0,2.0,rainy
2016-09-02 03:00:00,Vancouver,Canada,49.24966,-123.119339,287.59,82.0,1014.0,190.0,2.0,foggy
2016-09-02 04:00:00,Vancouver,Canada,49.24966,-123.119339,286.99,87.0,1014.0,0.0,1.0,rainy
2016-09-02 05:00:00,Vancouver,Canada,49.24966,-123.119339,286.99,87.0,1013.0,70.0,2.0,foggy
2016-09-02 06:00:00,Vancouver,Canada,49.24966,-123.119339,286.61,87.0,1013.0,50.0,4.0,foggy
2016-09-02 07:00:00,Vancouver,Canada,49.24966,-123.119339,286.4,87.0,1013.0,60.0,3.0,foggy
2016-09-02 08:00:00,Vancouver,Canada,49.24966,-123.119339,286.58,87.0,1013.0,60.0,3.0,foggy
2016-09-02 09:00:00,Vancouver,Canada,49.24966,-123.119339,286.47,87.0,1013.0,60.0,3.0,foggy
2016-09-02 10:00:00,Vancouver,Canada,49.24966,-123.119339,286.02,87.0,1013.0,80.0,3.0,rainy
2016-09-02 11:00:00,Vancouver,Canada,49.24966,-123.119339,285.97,87.0,1012.0,80.0,4.0,rainy
2016-09-02 12:00:00,Vancouver,Canada,49.24966,-123.119339,285.79,93.0,1012.0,90.0,4.0,foggy
2016-09-02 13:00:00,Vancouver,Canada,49.24966,-123.119339,285.79,93.0,1012.0,80.0,5.0,foggy
2016-09-02 14:00:00,Vancouver,Canada,49.24966,-123.119339,285.43,93.0,1013.0,90.0,4.0,foggy
2016-09-02 15:00:00,Vancouver,Canada,49.24966,-123.119339,285.56,93.0,1013.0,100.0,4.0,foggy
2016-09-02 16:00:00,Vancouver,Canada,49.24966,-123.119339,285.96,93.0,1013.0,140.0,3.0,foggy
2016-09-02 17:00:00,Vancouver,Canada,49.24966,-123.119339,286.43,93.0,1014.0,150.0,3.0,foggy
2016-09-02 18:00:00,Vancouver,Canada,49.24966,-123.119339,287.39,93.0,1014.0,140.0,4.0,foggy
2016-09-02 19:00:00,Vancouver,Canada,49.24966,-123.119339,287.85,87.0,1014.0,150.0,3.0,rainy
2016-09-02 20:00:00,Vancouver,Canada,49.24966,-123.119339,288.68,87.0,1014.0,180.0,5.0,rainy
